response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
936,234,2025-10-30 06:40:50,business,業務部門,leader,リーダー,medium,中頻度,False,D,D社,1,5,5,2,3,4,4,3,4,4,4,2,4,3,5,4,2,5,3,5,
937,235,2025-11-08 07:04:50,it,IT部門,leader,リーダー,medium,中頻度,False,A,A社,1,4,2,5,2,5,1,1,2,4,2,3,3,3,1,4,3,4,4,3,
938,235,2025-11-03 06:09:50,it,IT部門,leader,リーダー,medium,中頻度,False,B,B社,1,3,1,4,2,5,3,4,2,5,1,4,3,4,5,3,3,3,5,1,
939,235,2025-10-27 05:40:50,it,IT部門,leader,リーダー,medium,中頻度,False,C,C社,1,4,3,5,2,4,1,5,5,4,1,2,3,4,4,5,3,2,1,2,
940,235,2025-11-08 02:21:50,it,IT部門,leader,リーダー,medium,中頻度,False,D,D社,1,2,2,4,5,3,5,3,3,1,3,1,5,3,4,4,5,3,1,5,
941,236,2025-11-12 04:11:50,it,IT部門,leader,リーダー,low,低頻度,False,A,A社,2,2,1,5,4,2,4,3,5,1,5,3,5,3,3,1,2,2,3,2,
942,236,2025-10-26 03:39:50,it,IT部門,leader,リーダー,low,低頻度,False,B,B社,5,3,5,2,4,2,1,5,4,2,4,4,2,1,2,5,3,2,3,3,
943,236,2025-11-13 09:51:50,it,IT部門,leader,リーダー,low,低頻度,False,C,C社,3,1,1,4,4,1,2,3,2,2,5,1,1,2,1,4,2,5,5,4,
944,236,2025-11-09 03:42:50,it,IT部門,leader,リーダー,low,低頻度,False,D,D社,3,5,1,1,5,1,3,5,3,2,3,5,4,4,1,1,5,4,5,5,
945,237,2025-10-25 00:35:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,3,4,1,4,3,1,2,3,2,1,4,2,4,1,2,3,5,4,5,3,今後も継続して利用したいと思います。
946,237,2025-10-29 03:54:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,3,2,3,2,2,2,2,2,2,2,4,1,4,2,4,3,3,1,3,5,
947,237,2025-11-05 05:31:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,2,1,1,4,3,3,2,5,4,2,2,4,2,4,5,1,5,3,4,4,
948,237,2025-10-26 05:11:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,4,3,3,5,5,2,3,4,2,1,4,3,2,1,1,5,5,5,3,1,
949,238,2025-11-12 07:20:50,finance,経理財務部門,executive,役員,medium,中頻度,False,A,A社,5,2,5,5,4,2,3,2,1,5,1,1,3,5,2,1,2,3,3,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
950,238,2025-11-05 07:26:50,finance,経理財務部門,executive,役員,medium,中頻度,False,B,B社,1,3,3,2,2,2,3,4,3,4,5,3,1,5,3,1,1,1,1,1,
951,238,2025-10-27 05:40:50,finance,経理財務部門,executive,役員,medium,中頻度,False,C,C社,4,4,5,3,1,2,3,3,3,3,5,5,3,4,3,3,4,1,5,4,
952,238,2025-11-08 07:25:50,finance,経理財務部門,executive,役員,medium,中頻度,False,D,D社,3,5,5,5,1,3,2,4,1,1,2,4,2,1,4,3,3,5,2,2,
953,239,2025-11-20 08:51:50,business,業務部門,manager,マネージャー,low,低頻度,True,A,A社,4,2,3,1,3,1,5,2,4,1,4,4,5,2,1,3,1,1,5,4,
954,239,2025-11-13 00:16:50,business,業務部門,manager,マネージャー,low,低頻度,True,B,B社,5,2,2,2,4,5,5,5,2,3,3,2,3,2,5,4,3,5,4,4,
955,239,2025-10-28 05:31:50,business,業務部門,manager,マネージャー,low,低頻度,True,C,C社,1,4,4,4,1,1,3,1,2,3,1,4,2,1,1,4,1,1,4,3,
956,239,2025-11-19 04:43:50,business,業務部門,manager,マネージャー,low,低頻度,True,D,D社,1,1,1,4,3,1,4,4,3,2,2,1,2,5,3,2,5,4,5,1,
957,240,2025-11-24 04:56:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,A,A社,5,5,4,1,5,5,1,1,4,3,4,1,5,1,1,4,3,5,5,5,
958,240,2025-10-29 02:46:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,B,B社,5,2,1,5,3,2,4,4,4,4,3,1,5,5,3,5,1,4,3,2,
959,240,2025-11-10 05:40:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,C,C社,3,5,1,2,3,3,4,4,4,4,4,5,5,5,2,5,4,4,2,5,
960,240,2025-10-25 23:10:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,D,D社,1,2,5,1,3,3,4,5,2,4,2,4,1,2,2,3,5,5,3,3,一部対応に遅れが見られることがあります。
961,241,2025-10-29 04:59:50,sales,営業部門,manager,マネージャー,low,低頻度,False,A,A社,4,5,1,5,2,1,5,3,4,4,3,4,2,4,3,1,3,3,1,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
962,241,2025-11-09 07:37:50,sales,営業部門,manager,マネージャー,low,低頻度,False,B,B社,2,3,1,2,3,5,1,2,1,4,3,1,5,3,5,3,3,2,1,2,
963,241,2025-10-29 09:05:50,sales,営業部門,manager,マネージャー,low,低頻度,False,C,C社,2,2,3,4,3,4,4,2,5,2,3,2,1,1,5,1,1,1,4,5,
964,241,2025-11-10 01:28:50,sales,営業部門,manager,マネージャー,low,低頻度,False,D,D社,5,5,4,2,2,2,3,2,4,1,3,2,4,5,1,3,3,1,4,2,技術的な知識が豊富で、安心して任せられます。
965,242,2025-11-23 08:28:50,it,IT部門,staff,一般社員,high,高頻度,True,A,A社,3,1,3,3,2,1,5,3,5,3,4,4,4,1,3,3,5,3,2,2,一部対応に遅れが見られることがあります。
966,242,2025-10-30 05:47:50,it,IT部門,staff,一般社員,high,高頻度,True,B,B社,2,3,1,2,5,3,3,1,2,1,3,4,4,4,4,5,2,2,4,1,
967,242,2025-11-17 03:45:50,it,IT部門,staff,一般社員,high,高頻度,True,C,C社,1,3,5,3,4,5,3,2,4,3,4,3,2,4,5,1,1,3,1,5,コミュニケーションが取りやすく、信頼できるパートナーです。
968,242,2025-11-04 08:01:50,it,IT部門,staff,一般社員,high,高頻度,True,D,D社,5,1,3,2,1,5,4,1,3,2,3,4,1,3,5,2,4,2,2,1,
969,243,2025-11-10 07:39:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,A,A社,4,5,3,3,1,1,3,3,2,2,3,1,1,3,2,2,3,5,1,1,
970,243,2025-11-16 08:27:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,B,B社,5,4,2,4,3,4,1,3,1,5,2,5,4,5,5,3,5,5,5,1,
971,243,2025-11-08 23:31:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,C,C社,4,1,1,5,5,3,3,5,1,5,4,4,3,3,5,3,3,4,5,4,技術的な知識が豊富で、安心して任せられます。
972,243,2025-11-04 09:15:50,sales,営業部門,manager,マネージャー,medium,中頻度,False,D,D社,5,5,5,3,3,1,4,2,5,2,4,4,4,5,5,5,4,4,2,3,
973,244,2025-11-07 08:27:50,it,IT部門,manager,マネージャー,high,高頻度,True,A,A社,5,1,3,3,1,4,3,5,5,2,5,1,2,2,3,1,5,5,3,3,
974,244,2025-11-19 09:09:50,it,IT部門,manager,マネージャー,high,高頻度,True,B,B社,5,1,3,4,2,5,5,2,3,3,2,3,4,5,3,3,4,4,4,4,
975,244,2025-11-13 06:24:50,it,IT部門,manager,マネージャー,high,高頻度,True,C,C社,4,2,5,3,4,2,5,3,3,2,4,4,4,3,2,2,5,5,2,2,
976,244,2025-11-24 09:58:50,it,IT部門,manager,マネージャー,high,高頻度,True,D,D社,4,5,1,1,5,3,5,3,1,1,2,2,1,1,1,1,2,3,4,5,
977,245,2025-11-18 08:44:50,business,業務部門,executive,役員,medium,中頻度,True,A,A社,5,4,2,4,2,3,2,4,4,3,2,2,4,3,5,3,5,1,1,5,
978,245,2025-10-31 23:45:50,business,業務部門,executive,役員,medium,中頻度,True,B,B社,2,2,3,1,4,4,5,4,1,2,2,2,5,4,1,1,4,5,3,5,一部対応に遅れが見られることがあります。
979,245,2025-11-09 01:41:50,business,業務部門,executive,役員,medium,中頻度,True,C,C社,3,1,2,4,5,1,5,3,1,3,1,5,5,3,3,5,1,5,4,1,
980,245,2025-11-14 08:57:50,business,業務部門,executive,役員,medium,中頻度,True,D,D社,3,1,4,3,5,5,2,3,3,3,4,5,3,2,5,2,2,5,5,5,
981,246,2025-11-20 05:17:50,business,業務部門,staff,一般社員,medium,中頻度,False,A,A社,3,1,1,1,1,4,5,1,5,4,2,4,2,5,1,1,3,4,5,5,
982,246,2025-11-20 09:23:50,business,業務部門,staff,一般社員,medium,中頻度,False,B,B社,4,5,4,3,2,2,4,1,3,5,1,4,2,4,1,2,2,4,1,5,
983,246,2025-10-26 08:52:50,business,業務部門,staff,一般社員,medium,中頻度,False,C,C社,4,5,4,4,5,2,5,5,3,3,1,4,1,5,4,3,2,4,2,3,
984,246,2025-10-28 02:09:50,business,業務部門,staff,一般社員,medium,中頻度,False,D,D社,2,2,4,3,5,2,5,4,3,3,3,5,2,5,3,4,3,4,4,4,技術的な知識が豊富で、安心して任せられます。
985,247,2025-11-08 04:34:50,logistics,物流部門,staff,一般社員,medium,中頻度,True,A,A社,3,4,1,1,4,4,2,4,1,4,3,4,3,3,2,1,5,3,1,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
986,247,2025-10-29 05:52:50,logistics,物流部門,staff,一般社員,medium,中頻度,True,B,B社,3,2,1,1,1,5,4,3,4,2,4,1,5,1,2,2,2,5,5,4,
987,247,2025-10-31 05:40:50,logistics,物流部門,staff,一般社員,medium,中頻度,True,C,C社,5,3,5,3,3,3,3,3,1,3,3,3,1,4,4,1,2,3,5,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
988,247,2025-11-18 09:06:50,logistics,物流部門,staff,一般社員,medium,中頻度,True,D,D社,4,1,2,2,1,1,1,5,2,4,4,2,5,2,1,3,1,4,5,2,もう少しコストを抑えられると助かります。
989,248,2025-11-08 23:53:50,logistics,物流部門,leader,リーダー,high,高頻度,True,A,A社,3,1,2,4,3,3,4,4,3,1,1,2,3,2,4,3,1,3,3,2,
990,248,2025-10-29 07:21:50,logistics,物流部門,leader,リーダー,high,高頻度,True,B,B社,2,1,5,4,2,5,3,1,3,4,1,1,1,1,4,2,4,5,3,4,技術的な知識が豊富で、安心して任せられます。
991,248,2025-11-11 04:50:50,logistics,物流部門,leader,リーダー,high,高頻度,True,C,C社,2,2,5,3,2,3,4,2,2,5,4,4,4,1,3,5,3,5,5,4,技術的な知識が豊富で、安心して任せられます。
992,248,2025-11-09 07:32:50,logistics,物流部門,leader,リーダー,high,高頻度,True,D,D社,3,2,4,2,5,4,3,5,3,5,3,5,2,3,5,1,5,4,2,4,
993,249,2025-11-04 01:37:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,A,A社,4,1,5,1,2,2,3,2,3,2,3,4,3,2,1,1,5,5,3,4,
994,249,2025-11-23 07:29:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,B,B社,2,2,3,5,5,5,4,1,3,2,4,4,1,4,2,3,4,3,4,1,改善提案が的確で、ビジネスに貢献してくれています。
995,249,2025-11-11 04:51:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,C,C社,5,5,2,5,1,5,2,1,2,5,5,2,5,1,2,1,5,2,3,3,改善提案が的確で、ビジネスに貢献してくれています。
996,249,2025-11-18 09:49:50,business,業務部門,specialist,スペシャリスト,medium,中頻度,True,D,D社,2,5,5,3,2,3,4,2,1,5,3,2,1,1,4,2,5,5,4,3,コミュニケーションが取りやすく、信頼できるパートナーです。
997,250,2025-11-19 03:47:50,it,IT部門,staff,一般社員,low,低頻度,True,A,A社,1,2,3,2,1,4,4,5,3,3,2,5,4,1,4,4,1,3,3,5,
998,250,2025-11-09 02:23:50,it,IT部門,staff,一般社員,low,低頻度,True,B,B社,1,1,3,2,1,3,3,2,4,5,3,2,3,4,4,3,5,3,5,1,今後も継続して利用したいと思います。
999,250,2025-11-02 07:27:50,it,IT部門,staff,一般社員,low,低頻度,True,C,C社,4,2,3,4,2,3,1,5,2,2,5,4,1,2,1,4,5,3,4,2,一部対応に遅れが見られることがあります。
1000,250,2025-11-01 03:57:50,it,IT部門,staff,一般社員,low,低頻度,True,D,D社,3,2,3,1,1,5,3,5,5,5,1,1,3,4,4,1,4,5,2,4,
1001,251,2025-11-03 02:52:50,business,業務部門,staff,一般社員,high,高頻度,False,A,A社,4,2,4,2,2,3,5,3,2,2,1,5,3,4,4,5,4,2,3,5,一部対応に遅れが見られることがあります。
1002,251,2025-11-16 06:28:50,business,業務部門,staff,一般社員,high,高頻度,False,B,B社,4,3,3,5,2,2,4,4,1,1,1,1,5,3,5,2,2,4,3,2,
1003,251,2025-11-09 04:43:50,business,業務部門,staff,一般社員,high,高頻度,False,C,C社,4,5,4,1,2,3,4,4,2,5,3,4,2,1,1,1,5,4,5,3,
1004,251,2025-11-23 03:26:50,business,業務部門,staff,一般社員,high,高頻度,False,D,D社,4,4,4,1,3,2,2,1,5,2,1,5,4,2,3,2,5,5,4,2,今後も継続して利用したいと思います。
1005,252,2025-10-28 08:51:50,business,業務部門,executive,役員,low,低頻度,True,A,A社,5,4,3,3,1,5,3,3,4,4,5,1,1,3,3,1,5,5,5,4,
1006,252,2025-11-11 06:05:50,business,業務部門,executive,役員,low,低頻度,True,B,B社,5,3,2,2,4,4,2,4,5,3,5,5,2,3,5,1,1,1,4,4,一部対応に遅れが見られることがあります。
1007,252,2025-11-06 04:57:50,business,業務部門,executive,役員,low,低頻度,True,C,C社,2,2,3,3,2,2,4,5,2,2,3,4,5,5,2,1,5,2,3,3,
1008,252,2025-11-19 01:26:50,business,業務部門,executive,役員,low,低頻度,True,D,D社,1,3,3,2,1,4,3,5,5,5,2,5,2,1,3,3,1,3,3,4,
1009,253,2025-10-26 03:53:50,finance,経理財務部門,manager,マネージャー,low,低頻度,False,A,A社,4,3,3,4,5,4,3,2,2,5,3,4,3,2,1,4,2,3,3,1,
1010,253,2025-10-27 05:07:50,finance,経理財務部門,manager,マネージャー,low,低頻度,False,B,B社,2,1,2,3,2,2,5,2,4,1,1,5,3,2,2,5,3,4,3,5,
1011,253,2025-11-08 09:24:50,finance,経理財務部門,manager,マネージャー,low,低頻度,False,C,C社,1,5,1,3,2,5,5,5,4,4,3,5,4,2,4,4,5,5,1,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1012,253,2025-11-17 06:21:50,finance,経理財務部門,manager,マネージャー,low,低頻度,False,D,D社,3,4,1,5,4,1,1,5,1,2,5,2,1,1,1,4,4,2,3,3,
1013,254,2025-10-31 07:25:50,business,業務部門,staff,一般社員,medium,中頻度,True,A,A社,5,2,4,3,3,4,5,2,4,4,3,4,1,2,2,2,4,4,3,2,
1014,254,2025-11-23 07:52:50,business,業務部門,staff,一般社員,medium,中頻度,True,B,B社,1,4,4,2,3,4,3,4,3,1,3,3,5,4,3,3,5,2,4,3,
1015,254,2025-11-02 01:14:50,business,業務部門,staff,一般社員,medium,中頻度,True,C,C社,3,4,2,5,2,5,5,1,5,3,2,5,4,4,4,3,1,5,3,5,
1016,254,2025-11-13 08:23:50,business,業務部門,staff,一般社員,medium,中頻度,True,D,D社,1,5,5,3,1,5,1,2,5,4,5,1,1,1,4,1,4,3,3,1,
1017,255,2025-10-31 23:50:50,sales,営業部門,staff,一般社員,medium,中頻度,True,A,A社,5,4,1,3,5,3,4,4,2,1,4,2,3,2,1,4,4,1,4,2,
1018,255,2025-11-22 07:22:50,sales,営業部門,staff,一般社員,medium,中頻度,True,B,B社,5,4,4,4,5,5,5,4,4,2,4,2,4,5,4,5,2,2,3,5,
1019,255,2025-11-14 02:11:50,sales,営業部門,staff,一般社員,medium,中頻度,True,C,C社,2,3,1,3,1,4,3,4,1,3,5,5,2,5,2,2,2,3,3,3,
1020,255,2025-10-28 05:29:50,sales,営業部門,staff,一般社員,medium,中頻度,True,D,D社,4,5,2,1,2,2,4,3,1,5,4,3,4,5,5,3,2,2,5,4,
1021,256,2025-11-16 06:14:50,it,IT部門,specialist,スペシャリスト,high,高頻度,True,A,A社,1,1,2,5,5,1,3,3,1,1,1,2,4,4,3,1,4,2,1,4,
1022,256,2025-11-15 01:08:50,it,IT部門,specialist,スペシャリスト,high,高頻度,True,B,B社,1,2,5,1,3,3,4,4,3,5,4,4,1,5,1,5,4,2,4,5,
1023,256,2025-11-24 08:07:50,it,IT部門,specialist,スペシャリスト,high,高頻度,True,C,C社,3,4,5,5,1,2,3,5,4,3,1,5,5,2,5,4,5,5,5,1,
1024,256,2025-10-30 05:49:50,it,IT部門,specialist,スペシャリスト,high,高頻度,True,D,D社,5,2,2,4,4,1,5,3,1,1,5,5,5,2,5,5,5,4,2,4,
1025,257,2025-11-23 06:38:50,finance,経理財務部門,executive,役員,high,高頻度,True,A,A社,1,1,4,3,2,1,5,2,3,1,4,3,1,5,1,3,1,2,2,5,
1026,257,2025-11-14 02:56:50,finance,経理財務部門,executive,役員,high,高頻度,True,B,B社,5,2,1,3,1,1,1,3,5,3,4,4,1,3,2,2,4,5,1,2,改善提案が的確で、ビジネスに貢献してくれています。
1027,257,2025-11-24 03:28:50,finance,経理財務部門,executive,役員,high,高頻度,True,C,C社,1,1,3,3,5,2,4,5,2,2,1,4,1,5,3,4,5,1,2,3,
1028,257,2025-11-03 09:11:50,finance,経理財務部門,executive,役員,high,高頻度,True,D,D社,2,3,5,5,2,3,1,1,4,1,1,3,5,3,1,2,5,4,1,1,技術的な知識が豊富で、安心して任せられます。
1029,258,2025-11-23 00:49:50,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,A,A社,4,4,3,3,3,3,2,3,4,3,3,1,1,1,5,5,2,5,2,1,
1030,258,2025-11-12 02:42:50,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,B,B社,1,1,4,1,2,1,5,4,5,4,2,4,2,1,5,5,2,1,2,2,今後も継続して利用したいと思います。
1031,258,2025-11-17 00:06:50,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,C,C社,5,2,5,3,2,2,4,4,4,5,4,1,2,2,1,1,2,4,5,1,
1032,258,2025-11-23 01:34:50,logistics,物流部門,specialist,スペシャリスト,low,低頻度,False,D,D社,2,4,3,4,3,1,1,4,4,1,2,1,3,4,5,4,3,5,2,5,
1033,259,2025-11-22 02:07:50,hr,人事部門,staff,一般社員,medium,中頻度,False,A,A社,1,3,4,1,3,5,1,1,4,4,2,5,2,2,1,5,5,1,1,1,もう少しコストを抑えられると助かります。
1034,259,2025-11-23 00:01:50,hr,人事部門,staff,一般社員,medium,中頻度,False,B,B社,3,4,1,3,2,3,2,5,4,1,4,5,4,2,1,3,2,5,3,1,
1035,259,2025-11-06 06:19:50,hr,人事部門,staff,一般社員,medium,中頻度,False,C,C社,4,1,4,3,3,4,1,2,3,2,1,2,3,4,3,3,2,1,3,1,
1036,259,2025-11-23 04:04:50,hr,人事部門,staff,一般社員,medium,中頻度,False,D,D社,1,3,5,2,1,1,3,5,3,3,3,5,2,2,1,2,4,2,3,5,
1037,260,2025-10-25 23:27:50,it,IT部門,staff,一般社員,low,低頻度,True,A,A社,2,2,2,5,3,5,5,1,2,1,5,4,4,4,5,3,2,2,1,3,
1038,260,2025-11-12 08:14:50,it,IT部門,staff,一般社員,low,低頻度,True,B,B社,3,3,1,1,3,3,1,4,4,3,4,4,2,2,4,5,4,4,1,4,
1039,260,2025-11-23 04:26:50,it,IT部門,staff,一般社員,low,低頻度,True,C,C社,2,3,3,2,2,2,1,5,5,1,4,1,4,1,3,3,1,1,3,1,一部対応に遅れが見られることがあります。
1040,260,2025-11-08 09:42:50,it,IT部門,staff,一般社員,low,低頻度,True,D,D社,2,5,5,4,1,3,2,2,1,2,5,4,1,3,5,4,2,2,2,2,技術的な知識が豊富で、安心して任せられます。
1041,261,2025-11-10 07:04:50,sales,営業部門,executive,役員,medium,中頻度,True,A,A社,3,3,2,5,4,2,3,4,2,2,2,5,4,2,5,2,4,4,3,2,
1042,261,2025-11-24 02:02:50,sales,営業部門,executive,役員,medium,中頻度,True,B,B社,2,3,4,1,4,2,1,2,1,4,3,5,1,3,3,4,2,3,4,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1043,261,2025-11-10 06:25:50,sales,営業部門,executive,役員,medium,中頻度,True,C,C社,3,4,2,3,5,1,5,3,1,2,2,5,4,5,3,5,1,2,1,3,
1044,261,2025-10-31 00:29:50,sales,営業部門,executive,役員,medium,中頻度,True,D,D社,1,2,5,1,3,1,5,2,4,3,5,3,4,2,5,5,2,2,4,1,
1045,262,2025-10-30 06:49:50,it,IT部門,leader,リーダー,low,低頻度,False,A,A社,3,4,5,3,3,3,1,4,5,2,5,4,2,1,4,3,4,5,4,5,
1046,262,2025-11-02 01:08:50,it,IT部門,leader,リーダー,low,低頻度,False,B,B社,3,4,2,5,1,5,3,3,1,1,3,2,4,4,2,1,1,3,1,4,
1047,262,2025-11-17 04:58:50,it,IT部門,leader,リーダー,low,低頻度,False,C,C社,4,1,4,3,4,3,5,4,1,2,5,4,2,1,5,1,1,1,3,3,改善提案が的確で、ビジネスに貢献してくれています。
1048,262,2025-11-03 08:51:50,it,IT部門,leader,リーダー,low,低頻度,False,D,D社,3,4,2,4,5,4,5,4,2,3,5,4,4,3,3,5,1,4,5,3,
1049,263,2025-11-18 02:19:50,logistics,物流部門,leader,リーダー,medium,中頻度,True,A,A社,3,5,5,3,1,2,3,3,5,1,3,3,5,4,1,5,3,3,4,5,一部対応に遅れが見られることがあります。
1050,263,2025-11-13 10:05:50,logistics,物流部門,leader,リーダー,medium,中頻度,True,B,B社,1,5,5,4,3,2,3,2,5,4,4,4,3,1,1,2,4,1,3,2,
1051,263,2025-11-06 05:40:50,logistics,物流部門,leader,リーダー,medium,中頻度,True,C,C社,4,1,3,5,4,1,1,1,1,4,2,1,2,1,3,5,3,2,5,3,
1052,263,2025-11-04 00:33:50,logistics,物流部門,leader,リーダー,medium,中頻度,True,D,D社,5,2,3,5,5,5,4,1,5,4,4,5,2,1,3,5,1,4,4,2,
1053,264,2025-11-15 00:19:50,sales,営業部門,staff,一般社員,high,高頻度,True,A,A社,1,2,1,1,2,1,2,1,2,1,4,5,1,4,2,2,3,4,3,3,コミュニケーションが取りやすく、信頼できるパートナーです。
1054,264,2025-10-29 06:28:50,sales,営業部門,staff,一般社員,high,高頻度,True,B,B社,1,4,5,4,4,4,4,1,2,4,2,3,5,1,3,4,2,3,4,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1055,264,2025-11-23 02:08:50,sales,営業部門,staff,一般社員,high,高頻度,True,C,C社,5,4,3,4,5,3,4,5,2,2,4,5,1,1,1,4,3,5,3,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1056,264,2025-11-02 05:23:50,sales,営業部門,staff,一般社員,high,高頻度,True,D,D社,3,4,2,2,1,3,5,1,4,1,3,1,5,3,4,2,5,1,2,4,もう少しコストを抑えられると助かります。
1057,265,2025-11-08 03:29:50,sales,営業部門,staff,一般社員,high,高頻度,True,A,A社,2,2,4,2,2,5,3,3,1,1,2,3,5,1,3,2,1,3,2,2,
1058,265,2025-11-03 08:54:50,sales,営業部門,staff,一般社員,high,高頻度,True,B,B社,4,3,2,2,5,1,5,1,5,1,1,2,4,1,2,4,1,5,1,4,コミュニケーションが取りやすく、信頼できるパートナーです。
1059,265,2025-11-11 23:24:50,sales,営業部門,staff,一般社員,high,高頻度,True,C,C社,2,5,4,3,5,1,2,4,2,5,4,5,1,5,4,4,4,5,5,2,
1060,265,2025-11-14 04:52:50,sales,営業部門,staff,一般社員,high,高頻度,True,D,D社,5,3,3,2,3,4,1,1,1,3,5,4,3,4,2,4,2,5,4,4,
1061,266,2025-10-31 23:50:50,hr,人事部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,1,3,1,4,4,3,2,2,1,5,2,1,5,5,4,4,4,4,4,4,
1062,266,2025-10-28 06:27:50,hr,人事部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,1,2,2,3,3,1,5,3,4,5,1,1,5,3,3,3,3,1,3,4,改善提案が的確で、ビジネスに貢献してくれています。
1063,266,2025-10-30 05:51:50,hr,人事部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,4,3,2,5,2,5,5,3,5,5,5,5,2,5,1,2,5,1,5,5,
1064,266,2025-11-10 03:52:50,hr,人事部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,1,1,2,1,5,3,5,5,5,3,1,2,4,2,4,1,5,3,4,4,
1065,267,2025-10-28 10:06:50,it,IT部門,specialist,スペシャリスト,low,低頻度,False,A,A社,1,4,4,2,3,4,5,4,2,5,4,4,3,4,5,3,5,2,5,3,
1066,267,2025-11-24 03:31:50,it,IT部門,specialist,スペシャリスト,low,低頻度,False,B,B社,4,1,3,5,4,5,4,3,2,4,5,2,5,1,2,1,5,3,5,1,
1067,267,2025-11-13 02:22:50,it,IT部門,specialist,スペシャリスト,low,低頻度,False,C,C社,4,5,2,4,2,2,1,2,1,1,4,2,2,5,4,1,2,1,2,4,今後も継続して利用したいと思います。
1068,267,2025-11-24 01:38:50,it,IT部門,specialist,スペシャリスト,low,低頻度,False,D,D社,5,4,2,1,1,4,4,1,5,1,5,5,1,5,2,5,3,4,4,1,今後も継続して利用したいと思います。
1069,268,2025-10-29 06:55:50,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,A,A社,1,3,1,5,3,5,5,3,5,2,2,4,5,1,1,2,5,3,4,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
