response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment,performance_incident_response_speed_z,performance_sla_achievement_z,performance_problem_resolution_z,performance_communication_speed_z,performance_availability_maintenance_z,technical_expertise_z,technical_troubleshooting_z,technical_new_tech_adaptation_z,technical_documentation_quality_z,technical_proposal_z,business_process_understanding_z,business_impact_consideration_z,business_prioritization_z,business_stakeholder_management_z,business_cost_awareness_z,improvement_proposal_quality_z,improvement_proposal_frequency_z,improvement_proactive_attitude_z,improvement_innovation_z,improvement_long_term_perspective_z,performance_incident_response_speed_z5,performance_sla_achievement_z5,performance_problem_resolution_z5,performance_communication_speed_z5,performance_availability_maintenance_z5,technical_expertise_z5,technical_troubleshooting_z5,technical_new_tech_adaptation_z5,technical_documentation_quality_z5,technical_proposal_z5,business_process_understanding_z5,business_impact_consideration_z5,business_prioritization_z5,business_stakeholder_management_z5,business_cost_awareness_z5,improvement_proposal_quality_z5,improvement_proposal_frequency_z5,improvement_proactive_attitude_z5,improvement_innovation_z5,improvement_long_term_perspective_z5
1582,396,2025-11-20 01:15:39,it,IT部門,staff,一般社員,low,低頻度,False,B,B社,5,3,4,5,2,1,1,1,1,5,3,5,3,3,4,2,2,5,4,1,,0.9933992677987828,0.1986798535597566,0.43915503282683993,1.161895003862225,-0.8333333333333334,-0.7071067811865475,-1.161895003862225,-0.8488746876271654,-1.1666666666666667,0.8488746876271654,0.7833494518006403,0.7071067811865475,-0.3872983346207417,-0.3872983346207417,0.2886751345948129,0.8660254037844387,-0.7833494518006402,1.161895003862225,0.7833494518006403,-0.8660254037844387,4.324532357065044,3.2649064714130085,3.58554004376912,4.549193338482967,1.8888888888888893,2.0571909584179373,1.4508066615170336,1.8681670831637798,1.4444444444444449,4.1318329168362204,4.044465935734187,3.942809041582063,2.483602220505678,2.483602220505678,3.38490017945975,4.1547005383792515,1.9555340642658132,4.549193338482967,4.044465935734187,1.8452994616207488
1583,396,2025-11-24 06:08:39,it,IT部門,staff,一般社員,low,低頻度,False,C,C社,4,1,1,4,5,2,4,4,4,5,3,2,2,4,5,2,4,4,4,3,,0.1986798535597566,-1.390758974918296,-1.3174650984805198,0.3872983346207417,1.1666666666666667,0.0,1.161895003862225,0.6063390625908325,0.8333333333333334,0.8488746876271654,0.7833494518006403,-1.414213562373095,-1.161895003862225,0.3872983346207417,0.8660254037844387,0.8660254037844387,1.3055824196677337,0.3872983346207417,0.7833494518006403,0.8660254037844387,3.2649064714130085,1.1456547001089392,1.2433798686926407,3.516397779494322,4.555555555555555,3.0,4.549193338482967,3.8084520834544433,4.111111111111111,4.1318329168362204,4.044465935734187,1.114381916835874,1.4508066615170336,3.516397779494322,4.1547005383792515,4.1547005383792515,4.740776559556978,3.516397779494322,4.044465935734187,4.1547005383792515
1584,396,2025-11-08 08:01:39,it,IT部門,staff,一般社員,low,低頻度,False,D,D社,2,3,3,2,2,4,2,5,2,2,1,5,4,5,4,1,3,2,3,1,技術的な知識が豊富で、安心して任せられます。,-1.390758974918296,0.1986798535597566,-0.14638501094227999,-1.161895003862225,-0.8333333333333334,1.414213562373095,-0.3872983346207417,1.0914103126634984,-0.5,-0.6063390625908325,-1.3055824196677337,0.7071067811865475,0.3872983346207417,1.161895003862225,0.2886751345948129,-0.8660254037844387,0.26111648393354675,-1.161895003862225,-0.26111648393354675,-0.8660254037844387,1.1456547001089392,3.2649064714130085,2.8048199854102935,1.4508066615170336,1.8888888888888893,4.885618083164125,2.483602220505678,4.455213750217998,2.3333333333333335,2.1915479165455567,1.2592234404430223,3.942809041582063,3.516397779494322,4.549193338482967,3.38490017945975,1.8452994616207488,3.3481553119113956,1.4508066615170336,2.6518446880886044,1.8452994616207488
1585,397,2025-11-11 02:20:39,sales,営業部門,leader,リーダー,high,高頻度,False,A,A社,3,4,3,2,1,3,5,3,4,1,1,4,1,2,1,4,3,1,3,3,,0.5000000000000001,0.0,1.3055824196677337,-0.5,-0.8660254037844387,-0.1986798535597566,0.8333333333333334,-0.1986798535597566,0.43915503282683993,-0.8660254037844387,-0.7833494518006403,0.13206763594884358,-0.7833494518006403,-0.5000000000000001,-1.4527439954372794,0.8333333333333333,-0.26111648393354675,-0.8488746876271654,1.224744871391589,-0.7833494518006404,3.6666666666666665,3.0,4.740776559556978,2.3333333333333335,1.8452994616207488,2.7350935285869915,4.111111111111111,2.7350935285869915,3.58554004376912,1.8452994616207488,1.9555340642658132,3.1760901812651245,1.9555340642658132,2.3333333333333335,1.063008006083628,4.111111111111111,2.6518446880886044,1.8681670831637798,4.632993161855452,1.9555340642658132
1586,397,2025-11-08 01:05:39,sales,営業部門,leader,リーダー,high,高頻度,False,B,B社,4,3,1,2,4,3,3,5,3,1,2,5,1,2,5,4,4,1,2,3,技術的な知識が豊富で、安心して任せられます。,1.1666666666666667,-1.224744871391589,-0.7833494518006402,-0.5,0.8660254037844387,-0.1986798535597566,-0.5,1.390758974918296,-0.14638501094227999,-0.8660254037844387,0.26111648393354675,0.6603381797442178,-0.7833494518006403,-0.5000000000000001,0.6603381797442178,0.8333333333333333,0.7833494518006403,-0.8488746876271654,0.0,-0.7833494518006404,4.555555555555555,1.3670068381445486,1.9555340642658132,2.3333333333333335,4.1547005383792515,2.7350935285869915,2.3333333333333335,4.85434529989106,2.8048199854102935,1.8452994616207488,3.3481553119113956,3.880450906325623,1.9555340642658132,2.3333333333333335,3.880450906325623,4.111111111111111,4.044465935734187,1.8681670831637798,3.0,1.9555340642658132
1587,397,2025-11-19 01:21:39,sales,営業部門,leader,リーダー,high,高頻度,False,C,C社,1,4,1,2,4,5,5,3,5,2,3,1,3,3,4,2,2,5,2,4,,-0.8333333333333335,0.0,-0.7833494518006402,-0.5,0.8660254037844387,1.390758974918296,0.8333333333333334,-0.1986798535597566,1.02469507659596,0.8660254037844387,1.3055824196677337,-1.4527439954372794,0.26111648393354675,1.5000000000000002,0.13206763594884358,-0.49999999999999994,-1.3055824196677337,1.0914103126634984,0.0,0.2611164839335468,1.888888888888889,3.0,1.9555340642658132,2.3333333333333335,4.1547005383792515,4.85434529989106,4.111111111111111,2.7350935285869915,4.366260102127946,4.1547005383792515,4.740776559556978,1.063008006083628,3.3481553119113956,5.0,3.1760901812651245,2.3333333333333335,1.2592234404430223,4.455213750217998,3.0,3.3481553119113956
1588,397,2025-10-25 00:07:39,sales,営業部門,leader,リーダー,high,高頻度,False,D,D社,1,5,2,5,1,2,2,2,1,2,1,5,5,2,5,1,4,4,1,5,,-0.8333333333333335,1.224744871391589,0.26111648393354675,1.5,-0.8660254037844387,-0.9933992677987828,-1.1666666666666667,-0.9933992677987828,-1.3174650984805198,0.8660254037844387,-0.7833494518006403,0.6603381797442178,1.3055824196677337,-0.5000000000000001,0.6603381797442178,-1.1666666666666665,0.7833494518006403,0.6063390625908325,-1.224744871391589,1.305582419667734,1.888888888888889,4.632993161855452,3.3481553119113956,5.0,1.8452994616207488,1.6754676429349566,1.4444444444444449,1.6754676429349566,1.2433798686926407,4.1547005383792515,1.9555340642658132,3.880450906325623,4.740776559556978,2.3333333333333335,3.880450906325623,1.444444444444445,4.044465935734187,3.8084520834544433,1.3670068381445486,4.740776559556979
1589,398,2025-11-18 02:22:39,finance,経理財務部門,executive,役員,low,低頻度,False,A,A社,4,1,4,1,3,5,4,3,2,1,1,1,1,1,3,3,2,5,4,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。,0.5,-1.02469507659596,1.414213562373095,-1.3055824196677337,0.0,1.5,0.1986798535597566,-0.1986798535597566,0.0,-0.9933992677987828,-0.8333333333333334,-1.161895003862225,-0.5,-0.8333333333333334,0.8660254037844387,0.0,-0.5,1.3174650984805198,0.6063390625908325,-0.7833494518006403,3.6666666666666665,1.6337398978720539,4.885618083164125,1.2592234404430223,3.0,5.0,3.2649064714130085,2.7350935285869915,3.0,1.6754676429349566,1.8888888888888893,1.4508066615170336,2.3333333333333335,1.8888888888888893,4.1547005383792515,3.0,2.3333333333333335,4.7566201313073595,3.8084520834544433,1.9555340642658132
1590,398,2025-10-31 05:37:39,finance,経理財務部門,executive,役員,low,低頻度,False,B,B社,4,5,1,5,4,3,4,5,2,4,3,4,1,1,1,3,5,2,1,2,,0.5,1.3174650984805198,-0.7071067811865475,0.7833494518006403,1.224744871391589,-0.5,0.1986798535597566,1.390758974918296,0.0,1.390758974918296,0.5,1.161895003862225,-0.5,-0.8333333333333334,-0.8660254037844387,0.0,1.5,-0.43915503282683993,-0.8488746876271654,0.26111648393354675,3.6666666666666665,4.7566201313073595,2.0571909584179373,4.044465935734187,4.632993161855452,2.3333333333333335,3.2649064714130085,4.85434529989106,3.0,4.85434529989106,3.6666666666666665,4.549193338482967,2.3333333333333335,1.8888888888888893,1.8452994616207488,3.0,5.0,2.41445995623088,1.8681670831637798,3.3481553119113956
1591,398,2025-11-15 09:55:39,finance,経理財務部門,executive,役員,low,低頻度,False,C,C社,4,2,1,3,3,3,2,3,3,2,1,3,2,4,1,2,2,3,1,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。,0.5,-0.43915503282683993,-0.7071067811865475,-0.26111648393354675,0.0,-0.5,-1.390758974918296,-0.1986798535597566,1.224744871391589,-0.1986798535597566,-0.8333333333333334,0.3872983346207417,1.5,1.1666666666666667,-0.8660254037844387,-1.224744871391589,-0.5,0.14638501094227999,-0.8488746876271654,-0.7833494518006403,3.6666666666666665,2.41445995623088,2.0571909584179373,2.6518446880886044,3.0,2.3333333333333335,1.1456547001089392,2.7350935285869915,4.632993161855452,2.7350935285869915,1.8888888888888893,3.516397779494322,5.0,4.555555555555555,1.8452994616207488,1.3670068381445486,2.3333333333333335,3.1951800145897065,1.8681670831637798,1.9555340642658132
1592,398,2025-10-27 08:51:39,finance,経理財務部門,executive,役員,low,低頻度,False,D,D社,1,3,2,5,2,3,5,2,1,2,4,2,1,3,3,4,2,1,5,3,,-1.5,0.14638501094227999,0.0,0.7833494518006403,-1.224744871391589,-0.5,0.9933992677987828,-0.9933992677987828,-1.224744871391589,-0.1986798535597566,1.1666666666666667,-0.3872983346207417,-0.5,0.5,0.8660254037844387,1.224744871391589,-0.5,-1.02469507659596,1.0914103126634984,1.3055824196677337,1.0000000000000007,3.1951800145897065,3.0,4.044465935734187,1.3670068381445486,2.3333333333333335,4.324532357065044,1.6754676429349566,1.3670068381445486,2.7350935285869915,4.555555555555555,2.483602220505678,2.3333333333333335,3.6666666666666665,4.1547005383792515,4.632993161855452,2.3333333333333335,1.6337398978720539,4.455213750217998,4.740776559556978
1593,399,2025-11-02 00:15:39,it,IT部門,leader,リーダー,medium,中頻度,False,A,A社,1,2,2,5,4,5,3,2,5,1,4,5,1,1,2,3,2,5,1,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。,-1.4527439954372794,-1.1618950038622253,-1.161895003862225,0.7833494518006403,1.161895003862225,1.4527439954372794,0.3872983346207417,-0.1986798535597566,1.4527439954372792,-1.414213562373095,0.9933992677987828,0.8660254037844387,-0.8660254037844387,-1.161895003862225,-0.8333333333333334,-0.26111648393354675,0.0,1.0914103126634986,-0.5,1.3174650984805198,1.063008006083628,1.4508066615170334,1.4508066615170336,4.044465935734187,4.549193338482967,4.936991993916372,3.516397779494322,2.7350935285869915,4.936991993916372,1.114381916835874,4.324532357065044,4.1547005383792515,1.8452994616207488,1.4508066615170336,1.8888888888888893,2.6518446880886044,3.0,4.4552137502179985,2.3333333333333335,4.7566201313073595
1594,399,2025-10-27 03:11:39,it,IT部門,leader,リーダー,medium,中頻度,False,B,B社,4,3,5,3,1,2,1,1,1,4,3,1,4,3,4,1,3,4,1,1,,0.13206763594884358,-0.38729833462074176,1.161895003862225,-0.26111648393354675,-1.161895003862225,-0.13206763594884358,-1.161895003862225,-0.9933992677987828,-0.6603381797442178,0.7071067811865475,0.1986798535597566,-1.4433756729740645,0.8660254037844387,0.3872983346207417,0.5,-1.3055824196677337,1.224744871391589,0.6063390625908326,-0.5,-1.02469507659596,3.1760901812651245,2.483602220505678,4.549193338482967,2.6518446880886044,1.4508066615170336,2.8239098187348755,1.4508066615170336,1.6754676429349566,2.119549093674377,3.942809041582063,3.2649064714130085,1.075499102701248,4.1547005383792515,3.516397779494322,3.6666666666666665,1.2592234404430223,4.632993161855452,3.8084520834544433,2.3333333333333335,1.6337398978720539
1595,399,2025-11-14 07:05:39,it,IT部門,leader,リーダー,medium,中頻度,False,C,C社,5,5,3,5,3,1,4,2,1,4,3,4,1,4,2,5,2,1,4,3,,0.6603381797442178,1.1618950038622253,-0.3872983346207417,0.7833494518006403,0.3872983346207417,-0.6603381797442178,1.161895003862225,-0.1986798535597566,-0.6603381797442178,0.7071067811865475,0.1986798535597566,0.2886751345948129,-0.8660254037844387,1.161895003862225,-0.8333333333333334,0.7833494518006403,0.0,-0.8488746876271656,1.5,0.14638501094227999,3.880450906325623,4.549193338482967,2.483602220505678,4.044465935734187,3.516397779494322,2.119549093674377,4.549193338482967,2.7350935285869915,2.119549093674377,3.942809041582063,3.2649064714130085,3.38490017945975,1.8452994616207488,4.549193338482967,1.8888888888888893,4.044465935734187,3.0,1.8681670831637796,5.0,3.1951800145897065
1596,399,2025-10-29 01:11:39,it,IT部門,leader,リーダー,medium,中頻度,False,D,D社,5,4,4,1,2,1,2,4,2,3,1,4,4,2,5,5,1,1,1,2,,0.6603381797442178,0.38729833462074176,0.3872983346207417,-1.3055824196677337,-0.3872983346207417,-0.6603381797442178,-0.3872983346207417,1.390758974918296,-0.13206763594884355,0.0,-1.390758974918296,0.2886751345948129,0.8660254037844387,-0.3872983346207417,1.1666666666666667,0.7833494518006403,-1.224744871391589,-0.8488746876271656,-0.5,-0.43915503282683993,3.880450906325623,3.516397779494322,3.516397779494322,1.2592234404430223,2.483602220505678,2.119549093674377,2.483602220505678,4.85434529989106,2.8239098187348755,3.0,1.1456547001089392,3.38490017945975,4.1547005383792515,2.483602220505678,4.555555555555555,4.044465935734187,1.3670068381445486,1.8681670831637796,2.3333333333333335,2.41445995623088
1597,400,2025-11-21 04:21:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,A,A社,2,4,5,4,2,3,5,5,4,4,2,3,5,2,4,4,5,3,4,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。,-0.43915503282683993,0.0,1.3174650984805198,1.161895003862225,-1.390758974918296,0.26111648393354675,0.8660254037844387,0.8660254037844387,0.43915503282683993,0.5477225575051661,-1.390758974918296,-0.8660254037844387,1.4433756729740645,0.0,0.5,0.5477225575051661,1.224744871391589,-0.7833494518006403,0.5,0.8660254037844387,2.41445995623088,3.0,4.7566201313073595,4.549193338482967,1.1456547001089392,3.3481553119113956,4.1547005383792515,4.1547005383792515,3.58554004376912,3.7302967433402214,1.1456547001089392,1.8452994616207488,4.924500897298753,3.0,3.6666666666666665,3.7302967433402214,4.632993161855452,1.9555340642658132,3.6666666666666665,4.1547005383792515
1598,400,2025-10-26 06:17:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,B,B社,3,3,1,3,4,2,3,4,5,2,5,4,2,2,4,5,3,5,4,4,改善提案が的確で、ビジネスに貢献してくれています。,0.14638501094227999,-1.224744871391589,-1.02469507659596,0.3872983346207417,0.1986798535597566,-0.7833494518006403,-0.8660254037844387,-0.8660254037844387,1.02469507659596,-0.5477225575051661,0.9933992677987828,0.8660254037844387,-0.2886751345948129,0.0,0.5,1.0954451150103321,0.0,1.3055824196677337,0.5,0.8660254037844387,3.1951800145897065,1.3670068381445486,1.6337398978720539,3.516397779494322,3.2649064714130085,1.9555340642658132,1.8452994616207488,1.8452994616207488,4.366260102127946,2.2697032566597786,4.324532357065044,4.1547005383792515,2.61509982054025,3.0,3.6666666666666665,4.460593486680443,3.0,4.740776559556978,3.6666666666666665,4.1547005383792515
1599,400,2025-10-30 08:41:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,C,C社,5,4,2,2,4,2,5,4,1,5,4,4,1,1,4,1,1,3,1,1,,1.3174650984805198,0.0,-0.43915503282683993,-0.3872983346207417,0.1986798535597566,-0.7833494518006403,0.8660254037844387,-0.8660254037844387,-1.3174650984805198,1.0954451150103321,0.1986798535597566,0.8660254037844387,-0.8660254037844387,-1.224744871391589,0.5,-1.0954451150103321,-1.224744871391589,-0.7833494518006403,-1.5,-0.8660254037844387,4.7566201313073595,3.0,2.41445995623088,2.483602220505678,3.2649064714130085,1.9555340642658132,4.1547005383792515,1.8452994616207488,1.2433798686926407,4.460593486680443,3.2649064714130085,4.1547005383792515,1.8452994616207488,1.3670068381445486,3.6666666666666665,1.5394065133195576,1.3670068381445486,1.9555340642658132,1.0000000000000007,1.8452994616207488
1600,400,2025-11-20 05:45:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,D,D社,1,5,3,1,5,4,3,5,3,1,4,3,2,3,3,2,3,4,4,1,,-1.02469507659596,1.224744871391589,0.14638501094227999,-1.161895003862225,0.9933992677987828,1.3055824196677337,-0.8660254037844387,0.8660254037844387,-0.14638501094227999,-1.0954451150103321,0.1986798535597566,-0.8660254037844387,-0.2886751345948129,1.224744871391589,-1.5,-0.5477225575051661,0.0,0.26111648393354675,0.5,-0.8660254037844387,1.6337398978720539,4.632993161855452,3.1951800145897065,1.4508066615170336,4.324532357065044,4.740776559556978,1.8452994616207488,4.1547005383792515,2.8048199854102935,1.5394065133195576,3.2649064714130085,1.8452994616207488,2.61509982054025,4.632993161855452,1.0000000000000007,2.2697032566597786,3.0,3.3481553119113956,3.6666666666666665,1.8452994616207488
1601,401,2025-10-25 05:57:39,business,業務部門,staff,一般社員,low,低頻度,False,A,A社,5,4,5,4,5,4,1,4,2,2,3,4,2,1,1,2,3,4,2,2,技術的な知識が豊富で、安心して任せられます。,1.414213562373095,0.0,0.8333333333333334,1.414213562373095,0.6603381797442178,-0.8660254037844387,-0.8660254037844387,0.5,-0.8660254037844387,0.0,0.7833494518006403,0.13206763594884358,-0.7833494518006404,-1.3174650984805198,-1.5,0.8660254037844387,0.0,0.5477225575051661,-0.5,-0.3872983346207417,4.885618083164125,3.0,4.111111111111111,4.885618083164125,3.880450906325623,1.8452994616207488,1.8452994616207488,3.6666666666666665,1.8452994616207488,3.0,4.044465935734187,3.1760901812651245,1.9555340642658132,1.2433798686926407,1.0000000000000007,4.1547005383792515,3.0,3.7302967433402214,2.3333333333333335,2.483602220505678
1602,401,2025-11-07 01:36:39,business,業務部門,staff,一般社員,low,低頻度,False,B,B社,2,5,3,1,4,5,1,4,4,1,2,1,2,5,3,1,1,5,2,4,改善提案が的確で、ビジネスに貢献してくれています。,-0.7071067811865475,0.7071067811865475,-0.5,-0.7071067811865475,0.13206763594884358,0.8660254037844387,-0.8660254037844387,0.5,0.8660254037844387,-0.7071067811865475,-0.26111648393354675,-1.4527439954372794,-0.7833494518006404,1.02469507659596,0.5,-0.8660254037844387,-1.414213562373095,1.0954451150103321,-0.5,1.161895003862225,2.0571909584179373,3.942809041582063,2.3333333333333335,2.0571909584179373,3.1760901812651245,4.1547005383792515,1.8452994616207488,3.6666666666666665,4.1547005383792515,2.0571909584179373,2.6518446880886044,1.063008006083628,1.9555340642658132,4.366260102127946,3.6666666666666665,1.8452994616207488,1.114381916835874,4.460593486680443,2.3333333333333335,4.549193338482967
1603,401,2025-10-31 01:31:39,business,業務部門,staff,一般社員,low,低頻度,False,C,C社,2,2,2,1,5,4,2,4,4,4,3,5,3,3,3,2,4,1,4,3,,-0.7071067811865475,-1.414213562373095,-1.1666666666666667,-0.7071067811865475,0.6603381797442178,-0.8660254037844387,0.8660254037844387,0.5,0.8660254037844387,1.414213562373095,0.7833494518006403,0.6603381797442178,0.2611164839335468,-0.14638501094227999,0.5,0.8660254037844387,0.7071067811865475,-1.0954451150103321,1.5,0.3872983346207417,2.0571909584179373,1.114381916835874,1.4444444444444449,2.0571909584179373,3.880450906325623,1.8452994616207488,4.1547005383792515,3.6666666666666665,4.1547005383792515,4.885618083164125,4.044465935734187,3.880450906325623,3.3481553119113956,2.8048199854102935,3.6666666666666665,4.1547005383792515,3.942809041582063,1.5394065133195576,5.0,3.516397779494322
1604,401,2025-11-02 07:10:39,business,業務部門,staff,一般社員,low,低頻度,False,D,D社,3,5,5,2,1,5,2,2,2,1,1,5,4,4,3,1,4,2,2,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。,0.0,0.7071067811865475,0.8333333333333334,0.0,-1.4527439954372794,0.8660254037844387,0.8660254037844387,-1.5,-0.8660254037844387,-0.7071067811865475,-1.3055824196677337,0.6603381797442178,1.305582419667734,0.43915503282683993,0.5,-0.8660254037844387,0.7071067811865475,-0.5477225575051661,-0.5,-1.161895003862225,3.0,3.942809041582063,4.111111111111111,3.0,1.063008006083628,4.1547005383792515,4.1547005383792515,1.0000000000000007,1.8452994616207488,2.0571909584179373,1.2592234404430223,3.880450906325623,4.740776559556979,3.58554004376912,3.6666666666666665,1.8452994616207488,3.942809041582063,2.2697032566597786,2.3333333333333335,1.4508066615170336
